sRGB_R,sRGB_G,sRGB_B,RGB_R,RGB_G,RGB_B,HSV_H,HSV_S,HSV_V,HSL_H,HSL_S,HSL_L,CMY_C,CMY_M,CMY_Y,CMYK_C,CMYK_M,CMYK_Y,CMYK_K,CIERGB_R,CIERGB_G,CIERGB_B,CIEXYZ_X,CIEXYZ_Y,CIEXYZ_Z,CIExyY_x,CIExyY_y,CIExyY_Y,CIELuv_L,CIELuv_u,CIELuv_v,CIELab_L,CIELab_a,CIELab_b,CIELCh_L,CIELCh_C,CIELCh_h
0,31,223,0.0,0.12156863,0.8745098,231.6592,1.0,0.8745098,231.6592,1.0,0.4372549,1.0,0.8784314,0.1254902,1.0,0.86098653,0.0,0.1254902,0.0,0.08123194,0.7093217,0.1380783,0.06307076,0.7030408,0.15270941,0.06975389,0.06307076,30.17434,-14.198899,-121.72595,30.17434,62.562576,-109.989426,30.17434,126.537544,299.63144
0,31,255,0.0,0.12156863,1.0,232.70589,1.0,1.0,232.70589,1.0,0.5,1.0,0.8784314,0.0,1.0,0.8784314,0.0,0.0,0.0,0.10596416,0.96071285,0.18538044,0.08199161,0.95216537,0.15200882,0.06723174,0.08199161,34.394268,-15.905073,-140.99211,34.394268,71.36392,-122.88641,34.394268,142.10518,300.14505
0,63,0,0.0,0.24705882,0.0,120.0,1.0,0.24705882,120.0,1.0,0.12352941,1.0,0.7529412,1.0,1.0,0.0,1.0,0.7529412,0.0073853643,0.04207594,0.0055596,0.01777429,0.03554858,0.005924763,0.3,0.6,0.03554858,22.141584,-24.22442,21.422445,22.141584,-32.321507,26.99313,22.141584,42.110672,140.13324
0,63,31,0.0,0.24705882,0.12156863,149.5238,1.0,0.24705882,149.5238,1.0,0.12352941,1.0,0.7529412,0.8784314,1.0,0.0,0.50793654,0.7529412,0.0062498087,0.043368943,0.018702367,0.020247253,0.036537763,0.018949034,0.26734674,0.4824483,0.036537763,22.492132,-23.277803,11.091565,22.492132,-27.970886,9.518689,22.492132,29.546165,161.20619
0,63,63,0.0,0.24705882,0.24705882,180.0,1.0,0.24705882,180.0,1.0,0.12352941,1.0,0.7529412,0.7529412,1.0,0.0,0.0,0.7529412,0.0032659494,0.046766527,0.05323716,0.02674537,0.03913701,0.05317245,0.22464749,0.32873097,0.03913701,23.384066,-21.528248,-9.907852,23.384066,-18.404396,-12.278005,23.384066,22.123997,213.70819
0,63,95,0.0,0.24705882,0.37254903,200.21053,1.0,0.37254903,200.21053,1.0,0.18627451,1.0,0.7529412,0.627451,1.0,0.33684212,0.0,0.627451,0.0,0.052874696,0.11532376,0.038427677,0.043809935,0.11469927,0.19512688,0.22245674,0.043809935,24.892988,-19.841793,-35.21906,24.892988,-5.4736357,-33.0963,24.892988,33.545876,260.60913
0,63,127,0.0,0.24705882,0.49803922,210.23622,1.0,0.49803922,210.23622,1.0,0.24901961,1.0,0.7529412,0.5019608,1.0,0.503937,0.0,0.5019608,0.0,0.06210321,0.20912716,0.056077864,0.05087001,0.20765692,0.1782486,0.16169496,0.05087001,26.981205,-18.805418,-59.839085,26.981205,8.4570055,-52.162804,26.981205,52.84391,279.20908
0,63,159,0.0,0.24705882,0.62352943,216.22641,1.0,0.62352943,216.22641,1.0,0.31176472,1.0,0.7529412,0.3764706,1.0,0.6037736,0.0,0.3764706,0.0,0.074792854,0.3381113,0.08034771,0.060577948,0.33547813,0.16865465,0.12715673,0.060577948,29.55781,-18.481506,-82.55765,29.55781,22.02226,-69.61298,29.55781,73.013336,287.5549
0,63,191,0.0,0.24705882,0.7490196,220.20943,1.0,0.7490196,220.20943,1.0,0.3745098,1.0,0.7529412,0.2509804,1.0,0.6701571,0.0,0.2509804,0.0,0.09123997,0.5052883,0.11180398,0.073160455,0.5011478,0.1629529,0.106630445,0.073160455,32.515827,-18.7243,-103.70864,32.515827,34.697567,-85.721146,32.515827,92.47722,292.03674
0,63,223,0.0,0.24705882,0.8745098,223.04933,1.0,0.8745098,223.04933,1.0,0.4372549,1.0,0.7529412,0.1254902,1.0,0.71748877,0.0,0.1254902,0.0,0.111709245,0.71334875,0.15095294,0.08882004,0.7073323,0.15938348,0.09378053,0.08882004,35.75611,-19.373129,-123.80668,35.75611,46.39319,-100.75069,35.75611,110.91902,294.72488
0,63,255,0.0,0.24705882,1.0,225.17647,1.0,1.0,225.17647,1.0,0.5,1.0,0.7529412,0.0,1.0,0.7529412,0.0,0.0,0.0,0.13644147,0.9647399,0.19825508,0.107740894,0.9564569,0.15703958,0.085342504,0.107740894,39.197346,-20.303965,-143.2117,39.197346,57.192677,-114.91994,39.197346,128.36508,296.45834
0,95,0,0.0,0.37254903,0.0,120.0,1.0,0.37254903,120.0,1.0,0.18627451,1.0,0.627451,1.0,1.0,0.0,1.0,0.627451,0.017002722,0.096868,0.012799413,0.0409203,0.0818406,0.013640099,0.3,0.6,0.0818406,34.363308,-37.59583,33.24722,34.363308,-42.6783,35.886345,34.363308,55.760803,139.94096
0,95,31,0.0,0.37254903,0.12156863,139.57895,1.0,0.37254903,139.57895,1.0,0.18627451,1.0,0.627451,0.8784314,1.0,0.0,0.67368424,0.627451,0.015867166,0.098161004,0.025942182,0.04339326,0.08282978,0.026664369,0.28382495,0.5417698,0.08282978,34.565407,-36.88131,25.937395,34.565407,-40.104588,23.479292,34.565407,46.47209,149.65309
0,95,63,0.0,0.37254903,0.24705882,159.78947,1.0,0.37254903,159.78947,1.0,0.18627451,1.0,0.627451,0.7529412,1.0,0.0,0.33684212,0.627451,0.012883307,0.10155859,0.060476974,0.04989138,0.08542903,0.060887787,0.25427774,0.4353999,0.08542903,35.08889,-35.2813,9.014712,35.08889,-33.892952,4.1983824,35.08889,34.151993,172.93863
0,95,95,0.0,0.37254903,0.37254903,180.0,1.0,0.37254903,180.0,1.0,0.18627451,1.0,0.627451,0.627451,1.0,0.0,0.0,0.627451,0.007518929,0.10766676,0.12256357,0.061573684,0.09010195,0.122414604,0.22464749,0.32873097,0.09010195,36.003918,-33.146557,-15.254896,36.003918,-24.301723,-16.212252,36.003918,29.213196,213.70819
0,95,127,0.0,0.37254903,0.49803922,195.1181,1.0,0.49803922,195.1181,1.0,0.24901961,1.0,0.627451,0.5019608,1.0,0.2519685,0.0,0.5019608,0.0,0.11689527,0.21636698,0.07922387,0.09716202,0.21537226,0.20222647,0.24801533,0.09716202,37.32819,-31.04676,-42.43991,37.32819,-12.493771,-35.868,37.32819,37.981678,250.79543
0,95,159,0.0,0.37254903,0.62352943,204.15094,1.0,0.62352943,204.15094,1.0,0.31176472,1.0,0.627451,0.3764706,1.0,0.4025157,0.0,0.3764706,0.0,0.12958491,0.3453511,0.10349372,0.106869966,0.34319344,0.18696122,0.1930604,0.106869966,39.04821,-29.370966,-69.314026,39.04821,0.34367922,-54.37743,39.04821,54.378513,270.36212
0,95,191,0.0,0.37254903,0.7490196,210.15707,1.0,0.7490196,210.15707,1.0,0.3745098,1.0,0.627451,0.2509804,1.0,0.5026178,0.0,0.2509804,0.0,0.14603202,0.5125281,0.13494998,0.11945247,0.50886315,0.17680606,0.15650184,0.11945247,41.128967,-28.255577,-94.50961,41.128967,13.353705,-71.73565,41.128967,72.96797,280.545
0,95,223,0.0,0.37254903,0.8745098,214.43947,1.0,0.8745098,214.43947,1.0,0.4372549,1.0,0.627451,0.1254902,1.0,0.57399106,0.0,0.1254902,0.0,0.16650131,0.72058856,0.17409895,0.13511206,0.71504766,0.16997556,0.13191204,0.13511206,43.523624,-27.678135,-117.84114,43.523624,26.036377,-88.04669,43.523624,91.81565,286.47354
0,95,255,0.0,0.37254903,1.0,217.64706,1.0,1.0,217.64706,1.0,0.5,1.0,0.627451,0.0,1.0,0.627451,0.0,0.0,0.0,0.19123353,0.97197974,0.22140108,0.15403292,0.96417224,0.16527325,0.11498372,0.15403292,46.181686,-27.554451,-139.58963,46.181686,38.152374,-103.44135,46.181686,110.25297,290.24554
0,127,0,0.0,0.49803922,0.0,120.0,1.0,0.49803922,120.0,1.0,0.24901961,1.0,0.5019608,1.0,1.0,0.0,1.0,0.5019608,0.03153309,0.17965049,0.02373767,0.07589039,0.15178078,0.025296798,0.3,0.6,0.15178078,45.877144,-50.19276,44.387096,45.877144,-52.435223,44.090523,45.877144,68.50859,139.94096
0,127,31,0.0,0.49803922,0.12156863,134.64568,1.0,0.49803922,134.64568,1.0,0.24901961,1.0,0.5019608,0.8784314,1.0,0.0,0.7559055,0.5019608,0.030397533,0.18094349,0.036880437,0.07836336,0.15276998,0.03832107,0.29082233,0.5669604,0.15276998,46.011276,-49.654938,39.02542,46.011276,-50.710735,35.0277,46.011276,61.63212,145.36578
0,127,63,0.0,0.49803922,0.24705882,149.76378,1.0,0.49803922,149.76378,1.0,0.24901961,1.0,0.5019608,0.7529412,1.0,0.0,0.503937,0.5019608,0.027413672,0.18434106,0.07141523,0.08486147,0.15536922,0.072544485,0.2713178,0.4967441,0.15536922,46.36099,-48.36065,25.912136,46.36099,-46.389904,18.589188,46.36099,49.975807,158.16322
0,127,95,0.0,0.49803922,0.37254903,164.8819,1.0,0.49803922,164.8819,1.0,0.24901961,1.0,0.5019608,0.627451,1.0,0.0,0.2519685,0.5019608,0.022049295,0.19044924,0.13350183,0.09654378,0.16004215,0.1340713,0.24713169,0.40967408,0.16004215,46.98002,-46.396282,5.3206,46.98002,-39.28785,-0.5471353,46.98002,39.29166,180.79787
0,127,127,0.0,0.49803922,0.49803922,180.0,1.0,0.49803922,180.0,1.0,0.24901961,1.0,0.5019608,0.5019608,1.0,0.0,0.0,0.5019608,0.013944535,0.19967775,0.22730523,0.11419397,0.16710222,0.22702895,0.22464749,0.32873097,0.16710222,47.892822,-44.091927,-20.292236,47.892822,-29.857475,-19.918623,47.892822,35.89179,213.70819
0,127,159,0.0,0.49803922,0.62352943,192.07547,1.0,0.62352943,192.07547,1.0,0.31176472,1.0,0.5019608,0.3764706,1.0,0.20125785,0.0,0.3764706,0.0028001044,0.21236739,0.35628936,0.13846381,0.17681016,0.35485014,0.20662414,0.26384687,0.17681016,49.106907,-41.81034,-48.07509,49.106907,-18.800097,-38.706276,49.106907,43.03045,244.09361
0,127,191,0.0,0.49803922,0.7490196,200.1047,1.0,0.7490196,200.1047,1.0,0.3745098,1.0,0.5019608,0.2509804,1.0,0.33507854,0.0,0.2509804,0.0,0.2288145,0.52346635,0.16992009,0.18939267,0.52051985,0.19312775,0.2152599,0.18939267,50.616074,-39.81591,-75.85873,50.616074,-6.813969,-56.668633,50.616074,57.076828,263.14352
0,127,223,0.0,0.49803922,0.8745098,205.82959,1.0,0.8745098,205.82959,1.0,0.4372549,1.0,0.5019608,0.1254902,1.0,0.43049327,0.0,0.1254902,0.0,0.24928379,0.7315268,0.20906904,0.20505226,0.72670436,0.18326117,0.17974022,0.20505226,52.403687,-38.2413,-102.448944,52.403687,5.5397906,-73.76678,52.403687,73.9745,274.29477
0,127,255,0.0,0.49803922,1.0,210.11765,1.0,1.0,210.11765,1.0,0.5,1.0,0.5019608,0.0,1.0,0.5019608,0.0,0.0,0.0,0.27401602,0.98291796,0.25637117,0.22397311,0.97582895,0.17605816,0.15380938,0.22397311,54.446045,-37.116947,-127.4166,54.446045,17.868982,-90.03797,54.446045,91.79399,281.2251
0,159,0,0.0,0.62352943,0.0,120.0,1.0,0.62352943,120.0,1.0,0.31176472,1.0,0.3764706,1.0,1.0,0.0,1.0,0.3764706,0.05151303,0.2934803,0.038778294,0.12397594,0.24795188,0.041325312,0.3,0.6,0.24795188,56.875317,-62.22552,55.028057,56.875317,-61.75517,51.927265,56.875317,80.68545,139.94096
0,159,31,0.0,0.62352943,0.12156863,131.69812,1.0,0.62352943,131.69812,1.0,0.31176472,1.0,0.3764706,0.8784314,1.0,0.0,0.8050314,0.3764706,0.050377473,0.2947733,0.051921062,0.1264489,0.24894106,0.054349583,0.29424545,0.5792836,0.24894106,56.9721,-61.80792,50.922432,56.9721,-60.505398,45.045025,56.9721,75.43181,143.33307
0,159,63,0.0,0.62352943,0.24705882,143.77359,1.0,0.62352943,143.77359,1.0,0.31176472,1.0,0.3764706,0.7529412,1.0,0.0,0.6037736,0.3764706,0.047393616,0.2981709,0.08645585,0.13294703,0.2515403,0.088573,0.28103608,0.5317299,0.2515403,57.225193,-60.76858,40.60878,57.225193,-57.317337,31.201653,57.225193,65.259636,151.43759
0,159,95,0.0,0.62352943,0.37254903,155.84906,1.0,0.62352943,155.84906,1.0,0.31176472,1.0,0.3764706,0.627451,1.0,0.0,0.4025157,0.3764706,0.042029236,0.30427906,0.14854245,0.14462933,0.25621325,0.15009981,0.26251262,0.46504542,0.25621325,57.675854,-59.088753,23.614498,57.675854,-51.905212,13.707563,57.675854,53.68471,165.20659
0,159,127,0.0,0.62352943,0.49803922,167.92453,1.0,0.62352943,167.92453,1.0,0.31176472,1.0,0.3764706,0.5019608,1.0,0.0,0.20125785,0.3764706,0.033924475,0.3135076,0.24234585,0.16227952,0.2632733,0.24305747,0.24271166,0.39376196,0.2632733,58.346455,-56.932648,1.082163,58.346455,-44.40083,-4.8870087,58.346455,44.668964,186.28102
0,159,159,0.0,0.62352943,0.62352943,180.0,1.0,0.62352943,180.0,1.0,0.31176472,1.0,0.3764706,0.3764706,1.0,0.0,0.0,0.3764706,0.022780048,0.32619724,0.37133,0.18654937,0.27298126,0.37087867,0.22464749,0.32873097,0.27298126,59.249264,-54.547096,-25.103973,59.249264,-35.164406,-23.459002,59.249264,42.27127,213.70819
0,159,191,0.0,0.62352943,0.7490196,190.05235,1.0,0.7490196,190.05235,1.0,0.3745098,1.0,0.3764706,0.2509804,1.0,0.16753927,0.0,0.2509804,0.008335696,0.34264433,0.538507,0.21800563,0.28556377,0.5365484,0.20959707,0.27454945,0.28556377,60.388096,-52.17761,-53.004295,60.388096,-24.655418,-41.56315,60.388096,48.32582,239.32343
0,159,223,0.0,0.62352943,0.8745098,197.21973,1.0,0.8745098,197.21973,1.0,0.4372549,1.0,0.3764706,0.1254902,1.0,0.28699553,0.0,0.1254902,0.0,0.3631136,0.7465674,0.25715458,0.30122334,0.7427329,0.19764234,0.23151244,0.30122334,61.759632,-50.012196,-81.08473,61.759632,-13.327943,-59.035038,61.759632,60.52082,257.27798
0,159,255,0.0,0.62352943,1.0,202.58824,1.0,1.0,202.58824,1.0,0.5,1.0,0.3764706,0.0,1.0,0.3764706,0.0,0.0,0.0,0.38784584,0.9979586,0.30445674,0.3201442,0.99185747,0.18834801,0.19805285,0.3201442,63.3548,-48.16393,-108.36744,63.3548,-1.5696316,-75.82975,63.3548,75.84599,268.81418
0,191,0,0.0,0.7490196,0.0,120.0,1.0,0.7490196,120.0,1.0,0.3745098,1.0,0.2509804,1.0,1.0,0.0,1.0,0.2509804,0.07740913,0.44101575,0.058272522,0.18629986,0.37259972,0.062099952,0.3,0.6,0.37259972,67.47162,-73.8186,65.2802,67.47162,-70.734566,59.47765,67.47162,92.417366,139.94096
0,191,31,0.0,0.7490196,0.12156863,129.73822,1.0,0.7490196,129.73822,1.0,0.3745098,1.0,0.2509804,0.8784314,1.0,0.0,0.8376963,0.2509804,0.076273575,0.44230875,0.07141529,0.18877283,0.3735889,0.07512423,0.29612076,0.5860347,0.3735889,67.54542,-73.48439,62.022923,67.54542,-69.779305,54.07219,67.54542,88.2777,142.22778
0,191,63,0.0,0.7490196,0.24705882,139.79057,1.0,0.7490196,139.79057,1.0,0.3745098,1.0,0.2509804,0.7529412,1.0,0.0,0.6701571,0.2509804,0.073289715,0.44570634,0.10595008,0.19527094,0.37618816,0.10934764,0.28682286,0.5525623,0.37618816,67.73873,-72.637474,53.719696,67.73873,-67.3187,42.41267,67.73873,79.56533,147.78792
0,191,95,0.0,0.7490196,0.37254903,149.84293,1.0,0.7490196,149.84293,1.0,0.3745098,1.0,0.2509804,0.627451,1.0,0.0,0.5026178,0.2509804,0.06792534,0.4518145,0.16803667,0.20695324,0.38086107,0.17087446,0.27277753,0.5019991,0.38086107,68.08403,-71.2205,39.65669,68.08403,-63.06464,26.648872,68.08403,68.46394,157.0928
0,191,127,0.0,0.7490196,0.49803922,159.8953,1.0,0.7490196,159.8953,1.0,0.3745098,1.0,0.2509804,0.5019608,1.0,0.0,0.33507854,0.2509804,0.05982058,0.461043,0.26184008,0.22460343,0.38792115,0.26383212,0.25629225,0.4426521,0.38792115,68.60041,-69.306145,20.267918,68.60041,-57.01094,9.104113,68.60041,57.733284,170.927
0,191,159,0.0,0.7490196,0.62352943,169.94765,1.0,0.7490196,169.94765,1.0,0.3745098,1.0,0.2509804,0.3764706,1.0,0.0,0.16753927,0.2509804,0.04867615,0.47373265,0.39082423,0.24887328,0.39762908,0.3916533,0.23972636,0.3830149,0.39762908,69.30033,-67.044815,-3.3374424,69.30033,-49.323547,-8.93824,69.30033,50.12688,190.27147
0,191,191,0.0,0.7490196,0.7490196,180.0,1.0,0.7490196,180.0,1.0,0.3745098,1.0,0.2509804,0.2509804,1.0,0.0,0.0,0.2509804,0.0342318,0.49017975,0.5580012,0.28032956,0.4102116,0.557323,0.22464749,0.32873097,0.4102116,70.19074,-64.62023,-29.73989,70.19074,-40.27742,-26.870014,70.19074,48.417645,213.70819
0,191,223,0.0,0.7490196,0.8745098,188.60986,1.0,0.8745098,188.60986,1.0,0.4372549,1.0,0.2509804,0.1254902,1.0,0.14349777,0.0,0.1254902,0.016255055,0.510649,0.76606166,0.3194785,0.42587116,0.76350754,0.21173541,0.2822475,0.42587116,71.273834,-62.20759,-57.551167,71.273834,-30.193398,-44.415108,71.273834,53.70608,235.79213
0,191,255,0.0,0.7490196,1.0,195.05882,1.0,1.0,195.05882,1.0,0.5,1.0,0.2509804,0.0,1.0,0.2509804,0.0,0.0,0.0,0.53538126,1.0,0.36678064,0.44479203,1.0126321,0.2010633,0.24382791,0.44479203,72.54764,-59.946125,-85.63891,72.54764,-19.387861,-61.454433,72.54764,64.44018,252.49037
0,223,0,0.0,0.8745098,0.0,120.0,1.0,0.8745098,120.0,1.0,0.4372549,1.0,0.1254902,1.0,1.0,0.0,1.0,0.1254902,0.10963818,0.6246312,0.0825341,0.2638652,0.5277304,0.087955065,0.3,0.6,0.5277304,77.74081,-85.0538,75.21586,77.74081,-79.43677,66.79496,77.74081,103.78712,139.94096
0,223,31,0.0,0.8745098,0.12156863,128.3408,1.0,0.8745098,128.3408,1.0,0.4372549,1.0,0.1254902,0.8784314,1.0,0.0,0.86098653,0.1254902,0.10850262,0.6259242,0.09567687,0.26633817,0.5287196,0.100979336,0.2972401,0.5900644,0.5287196,77.79934,-84.77946,72.558044,77.79934,-78.6781,62.42897,77.79934,100.43714,141.56894
0,223,63,0.0,0.8745098,0.24705882,136.95067,1.0,0.8745098,136.95067,1.0,0.4372549,1.0,0.1254902,0.7529412,1.0,0.0,0.71748877,0.1254902,0.105518766,0.6293218,0.13021165,0.2728363,0.53131884,0.13520275,0.29044977,0.5656192,0.53131884,77.9528,-84.076836,65.72348,77.9528,-76.71257,52.548073,77.9528,92.98451,145.58888
0,223,95,0.0,0.8745098,0.37254903,145.56053,1.0,0.8745098,145.56053,1.0,0.4372549,1.0,0.1254902,0.627451,1.0,0.0,0.57399106,0.1254902,0.100154385,0.63543,0.19229825,0.2845186,0.5359918,0.19672957,0.27969664,0.5269079,0.5359918,78.22743,-82.8767,53.95171,78.22743,-73.276566,38.447624,78.22743,82.75068,152.31436
0,223,127,0.0,0.8745098,0.49803922,154.17041,1.0,0.8745098,154.17041,1.0,0.4372549,1.0,0.1254902,0.5019608,1.0,0.0,0.43049327,0.1254902,0.09204962,0.6446585,0.28610167,0.3021688,0.54305184,0.28968722,0.26624963,0.4784986,0.54305184,78.63935,-81.20357,37.313725,78.63935,-68.30634,22.083725,78.63935,71.78751,162.08376
0,223,159,0.0,0.8745098,0.62352943,162.78027,1.0,0.8745098,162.78027,1.0,0.4372549,1.0,0.1254902,0.3764706,1.0,0.0,0.28699553,0.1254902,0.08090519,0.65734816,0.4150858,0.32643864,0.55275977,0.41750842,0.25174436,0.4262797,0.55275977,79.19997,-79.143974,16.414436,79.19997,-61.86324,4.770025,79.19997,62.046864,175.59088
0,223,191,0.0,0.8745098,0.7490196,171.39014,1.0,0.8745098,171.39014,1.0,0.4372549,1.0,0.1254902,0.2509804,1.0,0.0,0.14349777,0.1254902,0.06646084,0.6737952,0.5822628,0.3578949,0.5653423,0.5831781,0.2375805,0.3752898,0.5653423,79.9169,-76.823784,-7.795932,79.9169,-54.10147,-12.773382,79.9169,55.588924,193.28429
0,223,223,0.0,0.8745098,0.8745098,180.0,1.0,0.8745098,180.0,1.0,0.4372549,1.0,0.1254902,0.1254902,1.0,0.0,0.0,0.1254902,0.0484841,0.69426453,0.7903232,0.39704385,0.5810019,0.7893626,0.22464749,0.32873097,0.5810019,80.79446,-74.38241,-34.232693,80.79446,-45.232597,-30.175728,80.79446,54.374283,213.70819
0,223,255,0.0,0.8745098,1.0,187.52942,1.0,1.0,187.52942,1.0,0.5,1.0,0.1254902,0.0,1.0,0.1254902,0.0,0.0,0.026763512,0.71899676,1.0,0.44434598,0.5999227,1.0384872,0.2133452,0.28804275,0.5999227,81.83399,-71.95024,-61.860405,81.83399,-35.491734,-47.25056,81.83399,59.095505,233.08836
0,255,0,0.0,1.0,0.0,120.0,1.0,1.0,120.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.14857925,0.8464865,0.1118484,0.35758433,0.71516865,0.11919478,0.3,0.6,0.71516865,87.73552,-95.98871,84.88595,87.73552,-87.90637,73.91668,87.73552,114.852974,139.94096
0,255,31,0.0,1.0,0.12156863,127.29412,1.0,1.0,127.29412,1.0,0.5,1.0,0.0,0.8784314,1.0,0.0,0.8784314,0.0,0.1474437,0.8477795,0.12499116,0.3600573,0.71615785,0.13221905,0.29795358,0.5926329,0.71615785,87.783325,-95.75877,82.668205,87.783325,-87.28622,70.308304,87.783325,112.080956,141.14885
0,255,63,0.0,1.0,0.24705882,134.82353,1.0,1.0,134.82353,1.0,0.5,1.0,0.0,0.7529412,1.0,0.0,0.7529412,0.0,0.14445984,0.8511771,0.15952596,0.36655542,0.7187571,0.16644247,0.2928332,0.5741995,0.7187571,87.90873,-95.16595,76.933395,87.90873,-85.67363,61.861355,87.90873,105.67307,144.16852
0,255,95,0.0,1.0,0.37254903,142.35294,1.0,1.0,142.35294,1.0,0.5,1.0,0.0,0.627451,1.0,0.0,0.627451,0.0,0.13909546,0.85728526,0.22161256,0.37823772,0.72343004,0.22796929,0.2844669,0.54408085,0.72343004,88.13343,-94.13987,66.94784,88.13343,-82.8344,49.28239,88.13343,96.38616,149.24944
0,255,127,0.0,1.0,0.49803922,149.88235,1.0,1.0,149.88235,1.0,0.5,1.0,0.0,0.5019608,1.0,0.0,0.5019608,0.0,0.1309907,0.8665138,0.31541595,0.3958879,0.7304901,0.32092693,0.27353457,0.5047244,0.7304901,88.471085,-92.67997,52.600204,88.471085,-78.682846,34.1355,88.471085,85.768425,156.54703
0,255,159,0.0,1.0,0.62352943,157.41176,1.0,1.0,157.41176,1.0,0.5,1.0,0.0,0.3764706,1.0,0.0,0.3764706,0.0,0.11984627,0.87920344,0.4444001,0.42015776,0.7401981,0.44874814,0.26111287,0.46000636,0.7401981,88.93185,-90.83313,34.187355,88.93185,-73.22487,17.669477,88.93185,75.32657,166.43362
0,255,191,0.0,1.0,0.7490196,164.94118,1.0,1.0,164.94118,1.0,0.5,1.0,0.0,0.2509804,1.0,0.0,0.2509804,0.0,0.10540192,0.89565057,0.6115771,0.45161402,0.75278056,0.61441785,0.2483016,0.41388577,0.75278056,89.52308,-88.681854,12.313581,89.52308,-66.54005,0.6631556,89.52308,66.54335,179.429
0,255,223,0.0,1.0,0.8745098,172.47058,1.0,1.0,172.47058,1.0,0.5,1.0,0.0,0.1254902,1.0,0.0,0.1254902,0.0,0.08742517,0.9161198,0.81963754,0.49076298,0.7684401,0.82060236,0.23596582,0.3694769,0.7684401,90.24977,-86.32929,-12.232712,90.24977,-58.761612,-16.43955,90.24977,61.017914,195.62985
0,255,255,0.0,1.0,1.0,180.0,1.0,1.0,180.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.065704584,0.94085205,1.0,0.53806514,0.78736097,1.069727,0.22464749,0.32873097,0.78736097,91.11475,-83.88366,-38.60541,91.11475,-50.05533,-33.393085,91.11475,60.171703,213.70819
31,0,0,0.12156863,0.0,0.0,0.0,1.0,0.12156863,0.0,1.0,0.060784314,0.8784314,1.0,1.0,0.0,1.0,1.0,0.8784314,0.01062538,0.0012684836,2.54735e-4,0.005650613,0.0029135973,2.6487248e-4,0.64,0.33,0.0029135973,2.6318417,8.264209,1.191056,2.6318417,11.473207,4.0377545,2.6318417,12.162974,19.38845
31,0,31,0.12156863,0.0,0.12156863,300.0,1.0,0.12156863,300.0,1.0,0.060784314,0.8784314,1.0,0.8784314,0.0,1.0,0.0,0.8784314,0.009489824,0.002561488,0.013397503,0.008123576,0.0039027825,0.013289143,0.32089335,0.15416571,0.0039027825,3.525369,4.3931484,-7.2577934,3.525369,17.607698,-16.841763,3.525369,24.365467,316.27368
31,0,63,0.12156863,0.0,0.24705882,269.5238,1.0,0.24705882,269.5238,1.0,0.12352941,0.8784314,1.0,0.7529412,0.50793654,1.0,0.0,0.7529412,0.006505965,0.0059590703,0.047932293,0.014621694,0.0065020295,0.04751256,0.21303155,0.094731666,0.0065020295,5.873259,1.5637022,-19.722767,5.873259,29.47816,-39.516727,5.873259,49.300446,306.7217
31,0,95,0.12156863,0.0,0.37254903,259.57895,1.0,0.37254903,259.57895,1.0,0.18627451,0.8784314,1.0,0.627451,0.67368424,1.0,0.0,0.627451,0.0011415863,0.012067239,0.110018894,0.026304,0.011174952,0.10903937,0.17952703,0.07626999,0.011174952,9.934221,-0.93333566,-38.10434,9.934221,38.73186,-57.154366,9.934221,69.04186,304.12436
31,0,127,0.12156863,0.0,0.49803922,254.64568,1.0,0.49803922,254.64568,1.0,0.24901961,0.8784314,1.0,0.5019608,0.7559055,1.0,0.0,0.5019608,0.0,0.021295752,0.2038223,0.043954186,0.018235028,0.20199703,0.16637576,0.06902338,0.018235028,14.532343,-3.5464563,-58.633278,14.532343,47.00787,-72.46859,14.532343,86.37961,302.9701
31,0,159,0.12156863,0.0,0.62352943,251.69812,1.0,0.62352943,251.69812,1.0,0.31176472,0.8784314,1.0,0.3764706,0.8050314,1.0,0.0,0.3764706,0.0,0.033985395,0.33280644,0.068224035,0.027942967,0.32981822,0.16015586,0.06559609,0.027942967,19.200499,-6.083716,-79.32153,19.200499,55.0774,-86.63247,19.200499,102.658195,302.44653
31,0,191,0.12156863,0.0,0.7490196,249.73822,1.0,0.7490196,249.73822,1.0,0.3745098,0.8784314,1.0,0.2509804,0.8376963,1.0,0.0,0.2509804,0.0,0.050432507,0.49998343,0.099680305,0.040525474,0.49548793,0.15680556,0.06375,0.040525474,23.844406,-8.502295,-99.762436,23.844406,62.922203,-100.031845,23.844406,118.17603,302.17078
31,0,223,0.12156863,0.0,0.8745098,248.3408,1.0,0.8745098,248.3408,1.0,0.4372549,0.8784314,1.0,0.1254902,0.86098653,1.0,0.0,0.1254902,0.0,0.07090179,0.7080439,0.13882926,0.05618506,0.70167243,0.1548247,0.06265851,0.05618506,28.428837,-10.809414,-119.834816,28.428837,70.55967,-112.875824,28.428837,133.11505,302.00986
31,0,255,0.12156863,0.0,1.0,247.29411,1.0,1.0,247.29411,1.0,0.5,0.8784314,1.0,0.0,0.8784314,1.0,0.0,0.0,0.0,0.09563401,0.95943505,0.1861314,0.07510591,0.950797,0.15356942,0.061966818,0.07510591,32.942112,-13.021409,-139.517,32.942112,78.01237,-125.2896,32.942112,147.59204,301.90872
